YearMonth,DISTNO,PrimaryType,CaseCount
2014-11,24,CRIMINAL DAMAGE,85
2014-11,20,THEFT,96
2014-11,20,BATTERY,59
2014-11,20,CRIMINAL DAMAGE,26
2014-11,18,THEFT,443
2014-11,18,BATTERY,105
2014-11,18,CRIMINAL DAMAGE,63
2014-11,19,THEFT,186
2014-11,19,BATTERY,56
2014-11,19,CRIMINAL DAMAGE,60
2014-11,23,THEFT,139
2014-11,23,BATTERY,59
2014-11,23,CRIMINAL DAMAGE,38
2014-11,1,THEFT,361
2014-11,1,BATTERY,83
2014-11,1,CRIMINAL DAMAGE,38
2014-11,12,THEFT,148
2014-11,12,BATTERY,83
2014-11,12,CRIMINAL DAMAGE,52
2014-11,10,THEFT,130
2014-11,10,BATTERY,172
2014-11,10,CRIMINAL DAMAGE,93
2014-11,13,THEFT,130
2014-11,13,BATTERY,71
2014-11,13,CRIMINAL DAMAGE,52
2014-11,11,THEFT,145
2014-11,11,BATTERY,250
2014-11,11,CRIMINAL DAMAGE,101
2014-11,15,THEFT,102
2014-11,15,BATTERY,204
2014-11,15,CRIMINAL DAMAGE,82
2014-11,8,THEFT,248
2014-11,8,BATTERY,221
2014-11,8,CRIMINAL DAMAGE,230
2014-11,4,THEFT,230
2014-11,4,BATTERY,239
2014-11,4,CRIMINAL DAMAGE,143
2014-11,5,THEFT,133
2014-11,5,BATTERY,178
2014-11,5,CRIMINAL DAMAGE,110
2014-11,6,THEFT,257
2014-11,6,BATTERY,229
2014-11,6,CRIMINAL DAMAGE,141
2014-11,22,THEFT,126
2014-11,22,BATTERY,103
2014-11,22,CRIMINAL DAMAGE,78
2014-11,9,THEFT,197
2014-11,9,BATTERY,208
2014-11,9,CRIMINAL DAMAGE,131
2014-11,7,THEFT,147
2014-11,7,BATTERY,268
2014-11,7,CRIMINAL DAMAGE,109
2014-11,2,THEFT,93
2014-11,2,BATTERY,113
2014-11,2,CRIMINAL DAMAGE,60
2014-11,3,THEFT,174
2014-11,3,BATTERY,218
2014-11,3,CRIMINAL DAMAGE,123
2014-11,21,THEFT,129
2014-11,21,BATTERY,95
2014-11,21,CRIMINAL DAMAGE,63
2014-12,OH,THEFT,34
2014-12,OH,BATTERY,11
2014-12,OH,CRIMINAL DAMAGE,6
2014-12,16,THEFT,127
2014-12,16,BATTERY,105
2014-12,16,CRIMINAL DAMAGE,87
2014-12,17,THEFT,179
2014-12,17,BATTERY,100
2014-12,17,CRIMINAL DAMAGE,87
2014-12,25,THEFT,238
2014-12,25,BATTERY,211
2014-12,25,CRIMINAL DAMAGE,131
2014-12,14,THEFT,222
2014-12,14,BATTERY,90
2014-12,14,CRIMINAL DAMAGE,90
2014-12,24,THEFT,119
2014-12,24,BATTERY,107
2014-12,24,CRIMINAL DAMAGE,60
2014-12,20,THEFT,73
2014-12,20,BATTERY,55
2014-12,20,CRIMINAL DAMAGE,35
2014-12,18,THEFT,377
2014-12,18,BATTERY,113
2014-12,18,CRIMINAL DAMAGE,62
2014-12,19,THEFT,197
2014-12,19,BATTERY,41
2014-12,19,CRIMINAL DAMAGE,52
2014-12,23,THEFT,180
2014-12,23,BATTERY,47
2014-12,23,CRIMINAL DAMAGE,48
2014-12,1,THEFT,425
2014-12,1,BATTERY,71
2014-12,1,CRIMINAL DAMAGE,32
2014-12,12,THEFT,136
2014-12,12,BATTERY,81
2014-12,12,CRIMINAL DAMAGE,43
2014-12,10,THEFT,133
2014-12,10,BATTERY,170
2014-12,10,CRIMINAL DAMAGE,117
2014-12,13,THEFT,150
2014-12,13,BATTERY,88
2014-12,13,CRIMINAL DAMAGE,53
2014-12,11,THEFT,152
2014-12,11,BATTERY,243
2014-12,11,CRIMINAL DAMAGE,93
2014-12,15,THEFT,137
2014-12,15,BATTERY,170
2014-12,15,CRIMINAL DAMAGE,95
2014-12,8,THEFT,228
2014-12,8,BATTERY,185
2014-12,8,CRIMINAL DAMAGE,201
2014-12,4,THEFT,247
2014-12,4,BATTERY,272
2014-12,4,CRIMINAL DAMAGE,150
2014-12,5,THEFT,144
2014-12,5,BATTERY,202
2014-12,5,CRIMINAL DAMAGE,122
2014-12,6,THEFT,274
2014-12,6,BATTERY,277
2014-12,6,CRIMINAL DAMAGE,128
2014-12,22,THEFT,171
2014-12,22,BATTERY,125
2014-12,22,CRIMINAL DAMAGE,66
2014-12,9,THEFT,183
2014-12,9,BATTERY,203
2014-12,9,CRIMINAL DAMAGE,136
2014-12,7,THEFT,154
2014-12,7,BATTERY,258
2014-12,7,CRIMINAL DAMAGE,115
2014-12,2,THEFT,98
2014-12,2,BATTERY,114
2014-12,2,CRIMINAL DAMAGE,65
2014-12,3,THEFT,163
2014-12,3,BATTERY,220
2014-12,3,CRIMINAL DAMAGE,125
2014-12,21,THEFT,145
2014-12,21,BATTERY,77
2014-12,21,CRIMINAL DAMAGE,47
2015-01,OH,THEFT,42
2015-01,OH,BATTERY,12
2015-01,OH,CRIMINAL DAMAGE,3
2015-01,16,THEFT,130
2015-01,16,BATTERY,102
2015-01,16,CRIMINAL DAMAGE,85
2015-01,17,THEFT,183
2015-01,17,BATTERY,105
2015-01,17,CRIMINAL DAMAGE,61
2015-01,25,THEFT,236
2015-01,25,BATTERY,218
2015-01,25,CRIMINAL DAMAGE,122
2015-01,14,THEFT,250
2015-01,14,BATTERY,76
2015-01,14,CRIMINAL DAMAGE,80
2015-01,24,THEFT,107
2015-01,24,BATTERY,108
2015-01,24,CRIMINAL DAMAGE,50
2015-01,20,THEFT,93
2015-01,20,BATTERY,42
2015-01,20,CRIMINAL DAMAGE,33
2015-01,18,THEFT,395
2015-01,18,BATTERY,81
2015-01,18,CRIMINAL DAMAGE,47
2015-01,19,THEFT,186
2015-01,19,BATTERY,40
2015-01,19,CRIMINAL DAMAGE,44
2015-01,23,THEFT,129
2015-01,23,BATTERY,59
2015-01,23,CRIMINAL DAMAGE,36
2015-01,1,THEFT,358
2015-01,1,BATTERY,66
2015-01,1,CRIMINAL DAMAGE,33
2015-01,12,THEFT,120
2015-01,12,BATTERY,65
2015-01,12,CRIMINAL DAMAGE,52
2015-01,10,THEFT,116
2015-01,10,BATTERY,164
2015-01,10,CRIMINAL DAMAGE,74
2015-01,13,THEFT,142
2015-01,13,BATTERY,65
2015-01,13,CRIMINAL DAMAGE,62
2015-01,11,THEFT,141
2015-01,11,BATTERY,262
2015-01,11,CRIMINAL DAMAGE,93
2015-01,15,THEFT,93
2015-01,15,BATTERY,184
2015-01,15,CRIMINAL DAMAGE,66
2015-01,8,THEFT,231
2015-01,8,BATTERY,211
2015-01,8,CRIMINAL DAMAGE,149
2015-01,4,THEFT,245
2015-01,4,BATTERY,254
2015-01,4,CRIMINAL DAMAGE,114
2015-01,5,THEFT,115
2015-01,5,BATTERY,203
2015-01,5,CRIMINAL DAMAGE,95
2015-01,6,THEFT,196
2015-01,6,BATTERY,234
2015-01,6,CRIMINAL DAMAGE,121
2015-01,22,THEFT,117
2015-01,22,BATTERY,113
2015-01,22,CRIMINAL DAMAGE,53
2015-01,9,THEFT,183
2015-01,9,BATTERY,161
2015-01,9,CRIMINAL DAMAGE,111
2015-01,7,THEFT,134
2015-01,7,BATTERY,235
2015-01,7,CRIMINAL DAMAGE,122
2015-01,2,THEFT,84
2015-01,2,BATTERY,105
2015-01,2,CRIMINAL DAMAGE,56
2015-01,3,THEFT,145
2015-01,3,BATTERY,237
2015-01,3,CRIMINAL DAMAGE,93
2015-01,21,THEFT,156
2015-01,21,BATTERY,123
2015-01,21,CRIMINAL DAMAGE,54
2015-02,OH,THEFT,28
2015-02,OH,BATTERY,4
2015-02,OH,CRIMINAL DAMAGE,4
2015-02,16,THEFT,109
2015-02,16,BATTERY,77
2015-02,16,CRIMINAL DAMAGE,59
2015-02,17,THEFT,168
2015-02,17,BATTERY,80
2015-02,17,CRIMINAL DAMAGE,86
2015-02,25,THEFT,142
2015-02,25,BATTERY,165
2015-02,25,CRIMINAL DAMAGE,90
2015-02,14,THEFT,183
2015-02,14,BATTERY,86
2015-02,14,CRIMINAL DAMAGE,60
2015-02,24,THEFT,85
2015-02,24,BATTERY,92
2015-02,24,CRIMINAL DAMAGE,64
2015-02,20,THEFT,65
2015-02,20,BATTERY,45
2015-02,20,CRIMINAL DAMAGE,36
2015-02,18,THEFT,304
2015-02,18,BATTERY,83
2015-02,18,CRIMINAL DAMAGE,38
2015-02,19,THEFT,127
2015-02,19,BATTERY,38
2015-02,19,CRIMINAL DAMAGE,29
2015-02,23,THEFT,110
2015-02,23,BATTERY,34
2015-02,23,CRIMINAL DAMAGE,26
2015-02,1,THEFT,227
2015-02,1,BATTERY,58
2015-02,1,CRIMINAL DAMAGE,28
2015-02,12,THEFT,85
2015-02,12,BATTERY,63
2015-02,12,CRIMINAL DAMAGE,39
2015-02,10,THEFT,99
2015-02,10,BATTERY,147
2015-02,10,CRIMINAL DAMAGE,61
2015-02,13,THEFT,133
2015-02,13,BATTERY,60
2015-02,13,CRIMINAL DAMAGE,48
2015-02,11,THEFT,97
2015-02,11,BATTERY,190
2015-02,11,CRIMINAL DAMAGE,70
2015-02,15,THEFT,73
2015-02,15,BATTERY,139
2015-02,15,CRIMINAL DAMAGE,61
2015-02,8,THEFT,158
2015-02,8,BATTERY,180
2015-02,8,CRIMINAL DAMAGE,132
2015-02,4,THEFT,155
2015-02,4,BATTERY,213
2015-02,4,CRIMINAL DAMAGE,82
2015-02,5,THEFT,86
2015-02,5,BATTERY,147
2015-02,5,CRIMINAL DAMAGE,58
2015-02,6,THEFT,144
2015-02,6,BATTERY,238
2015-02,6,CRIMINAL DAMAGE,81
2015-02,22,THEFT,85
2015-02,22,BATTERY,99
2015-02,22,CRIMINAL DAMAGE,46
2015-02,9,THEFT,138
2015-02,9,BATTERY,134
2015-02,9,CRIMINAL DAMAGE,84
2015-02,7,THEFT,99
2015-02,7,BATTERY,180
2015-02,7,CRIMINAL DAMAGE,76
2015-02,2,THEFT,45
2015-02,2,BATTERY,103
2015-02,2,CRIMINAL DAMAGE,42
2015-02,3,THEFT,91
2015-02,3,BATTERY,170
2015-02,3,CRIMINAL DAMAGE,67
2015-02,21,THEFT,122
2015-02,21,BATTERY,69
2015-02,21,CRIMINAL DAMAGE,31
2015-03,OH,THEFT,33
2015-03,OH,BATTERY,3
2015-03,OH,CRIMINAL DAMAGE,0
2015-03,16,THEFT,147
2015-03,16,BATTERY,109
2015-03,16,CRIMINAL DAMAGE,95
2015-03,17,THEFT,156
2015-03,17,BATTERY,119
2015-03,17,CRIMINAL DAMAGE,96
2015-03,25,THEFT,222
2015-03,25,BATTERY,240
2015-03,25,CRIMINAL DAMAGE,140
2015-03,14,THEFT,239
2015-03,14,BATTERY,86
2015-03,14,CRIMINAL DAMAGE,89
2015-03,24,THEFT,106
2015-03,24,BATTERY,102
2015-03,24,CRIMINAL DAMAGE,82
2015-03,20,THEFT,79
2015-03,20,BATTERY,65
2015-03,20,CRIMINAL DAMAGE,32
2015-03,18,THEFT,358
2015-03,18,BATTERY,103
2015-03,18,CRIMINAL DAMAGE,58
2015-03,19,THEFT,172
2015-03,19,BATTERY,66
2015-03,19,CRIMINAL DAMAGE,40
2015-03,23,THEFT,132
2015-03,23,BATTERY,69
2015-03,23,CRIMINAL DAMAGE,40
2015-03,1,THEFT,346
2015-03,1,BATTERY,97
2015-03,1,CRIMINAL DAMAGE,44
2015-03,12,THEFT,131
2015-03,12,BATTERY,84
2015-03,12,CRIMINAL DAMAGE,47
2015-03,10,THEFT,127
2015-03,10,BATTERY,215
2015-03,10,CRIMINAL DAMAGE,111
2015-03,13,THEFT,123
2015-03,13,BATTERY,71
2015-03,13,CRIMINAL DAMAGE,54
2015-03,11,THEFT,148
2015-03,11,BATTERY,322
2015-03,11,CRIMINAL DAMAGE,135
2015-03,15,THEFT,94
2015-03,15,BATTERY,215
2015-03,15,CRIMINAL DAMAGE,64
2015-03,8,THEFT,222
2015-03,8,BATTERY,263
2015-03,8,CRIMINAL DAMAGE,162
2015-03,4,THEFT,189
2015-03,4,BATTERY,292
2015-03,4,CRIMINAL DAMAGE,146
2015-03,5,THEFT,116
2015-03,5,BATTERY,191
2015-03,5,CRIMINAL DAMAGE,126
2015-03,6,THEFT,233
2015-03,6,BATTERY,284
2015-03,6,CRIMINAL DAMAGE,137
2015-03,22,THEFT,127
2015-03,22,BATTERY,122
2015-03,22,CRIMINAL DAMAGE,77
2015-03,9,THEFT,183
2015-03,9,BATTERY,187
2015-03,9,CRIMINAL DAMAGE,124
2015-03,7,THEFT,151
2015-03,7,BATTERY,295
2015-03,7,CRIMINAL DAMAGE,120
2015-03,2,THEFT,68
2015-03,2,BATTERY,138
2015-03,2,CRIMINAL DAMAGE,55
2015-03,3,THEFT,158
2015-03,3,BATTERY,275
2015-03,3,CRIMINAL DAMAGE,112
2015-03,21,THEFT,149
2015-03,21,BATTERY,102
2015-03,21,CRIMINAL DAMAGE,41
2015-04,OH,THEFT,31
2015-04,OH,BATTERY,11
2015-04,OH,CRIMINAL DAMAGE,0
2015-04,16,THEFT,119
2015-04,16,BATTERY,123
2015-04,16,CRIMINAL DAMAGE,96
2015-04,17,THEFT,161
2015-04,17,BATTERY,93
2015-04,17,CRIMINAL DAMAGE,72
2015-04,25,THEFT,207
2015-04,25,BATTERY,223
2015-04,25,CRIMINAL DAMAGE,129
2015-04,14,THEFT,223
2015-04,14,BATTERY,111
2015-04,14,CRIMINAL DAMAGE,95
2015-04,24,THEFT,107
2015-04,24,BATTERY,99
2015-04,24,CRIMINAL DAMAGE,59
2015-04,20,THEFT,89
2015-04,20,BATTERY,51
2015-04,20,CRIMINAL DAMAGE,44
2015-04,18,THEFT,406
2015-04,18,BATTERY,79
2015-04,18,CRIMINAL DAMAGE,60
2015-04,19,THEFT,202
2015-04,19,BATTERY,39
2015-04,19,CRIMINAL DAMAGE,46
2015-04,23,THEFT,155
2015-04,23,BATTERY,71
2015-04,23,CRIMINAL DAMAGE,46
2015-04,1,THEFT,387
2015-04,1,BATTERY,74
2015-04,1,CRIMINAL DAMAGE,43
2015-04,12,THEFT,152
2015-04,12,BATTERY,84
2015-04,12,CRIMINAL DAMAGE,63
2015-04,10,THEFT,134
2015-04,10,BATTERY,236
2015-04,10,CRIMINAL DAMAGE,143
2015-04,13,THEFT,125
2015-04,13,BATTERY,82
2015-04,13,CRIMINAL DAMAGE,67
2015-04,11,THEFT,146
2015-04,11,BATTERY,323
2015-04,11,CRIMINAL DAMAGE,164
2015-04,15,THEFT,111
2015-04,15,BATTERY,224
2015-04,15,CRIMINAL DAMAGE,103
2015-04,8,THEFT,237
2015-04,8,BATTERY,248
2015-04,8,CRIMINAL DAMAGE,150
2015-04,4,THEFT,190
2015-04,4,BATTERY,271
2015-04,4,CRIMINAL DAMAGE,170
2015-04,5,THEFT,149
2015-04,5,BATTERY,214
2015-04,5,CRIMINAL DAMAGE,123
2015-04,6,THEFT,237
2015-04,6,BATTERY,305
2015-04,6,CRIMINAL DAMAGE,156
2015-04,22,THEFT,143
2015-04,22,BATTERY,124
2015-04,22,CRIMINAL DAMAGE,99
2015-04,9,THEFT,202
2015-04,9,BATTERY,239
2015-04,9,CRIMINAL DAMAGE,123
2015-04,7,THEFT,178
2015-04,7,BATTERY,312
2015-04,7,CRIMINAL DAMAGE,142
2015-04,2,THEFT,91
2015-04,2,BATTERY,131
2015-04,2,CRIMINAL DAMAGE,61
2015-04,3,THEFT,158
2015-04,3,BATTERY,247
2015-04,3,CRIMINAL DAMAGE,142
2015-04,21,THEFT,109
2015-04,21,BATTERY,96
2015-04,21,CRIMINAL DAMAGE,54
2015-05,OH,THEFT,38
2015-05,OH,BATTERY,8
2015-05,OH,CRIMINAL DAMAGE,3
2015-05,16,THEFT,156
2015-05,16,BATTERY,126
2015-05,16,CRIMINAL DAMAGE,105
2015-05,17,THEFT,177
2015-05,17,BATTERY,142
2015-05,17,CRIMINAL DAMAGE,106
2015-05,25,THEFT,241
2015-05,25,BATTERY,271
2015-05,25,CRIMINAL DAMAGE,118
2015-05,14,THEFT,264
2015-05,14,BATTERY,112
2015-05,14,CRIMINAL DAMAGE,88
2015-05,24,THEFT,135
2015-05,24,BATTERY,112
2015-05,24,CRIMINAL DAMAGE,78
2015-05,20,THEFT,98
2015-05,20,BATTERY,59
2015-05,20,CRIMINAL DAMAGE,40
2015-05,18,THEFT,437
2015-05,18,BATTERY,121
2015-05,18,CRIMINAL DAMAGE,73
2015-05,19,THEFT,175
2015-05,19,BATTERY,60
2015-05,19,CRIMINAL DAMAGE,48
2015-05,23,THEFT,179
2015-05,23,BATTERY,101
2015-05,23,CRIMINAL DAMAGE,43
2015-05,1,THEFT,390
2015-05,1,BATTERY,75
2015-05,1,CRIMINAL DAMAGE,33
2015-05,12,THEFT,165
2015-05,12,BATTERY,91
2015-05,12,CRIMINAL DAMAGE,79
2015-05,10,THEFT,146
2015-05,10,BATTERY,300
2015-05,10,CRIMINAL DAMAGE,120
2015-05,13,THEFT,131
2015-05,13,BATTERY,102
2015-05,13,CRIMINAL DAMAGE,78
2015-05,11,THEFT,152
2015-05,11,BATTERY,383
2015-05,11,CRIMINAL DAMAGE,149
2015-05,15,THEFT,119
2015-05,15,BATTERY,270
2015-05,15,CRIMINAL DAMAGE,92
2015-05,8,THEFT,247
2015-05,8,BATTERY,295
2015-05,8,CRIMINAL DAMAGE,207
2015-05,4,THEFT,224
2015-05,4,BATTERY,354
2015-05,4,CRIMINAL DAMAGE,174
2015-05,5,THEFT,145
2015-05,5,BATTERY,268
2015-05,5,CRIMINAL DAMAGE,136
2015-05,6,THEFT,249
2015-05,6,BATTERY,326
2015-05,6,CRIMINAL DAMAGE,156
2015-05,22,THEFT,218
2015-05,22,BATTERY,158
2015-05,22,CRIMINAL DAMAGE,102
2015-05,9,THEFT,195
2015-05,9,BATTERY,253
2015-05,9,CRIMINAL DAMAGE,142
2015-05,7,THEFT,160
2015-05,7,BATTERY,368
2015-05,7,CRIMINAL DAMAGE,166
2015-05,2,THEFT,100
2015-05,2,BATTERY,129
2015-05,2,CRIMINAL DAMAGE,59
2015-05,3,THEFT,149
2015-05,3,BATTERY,285
2015-05,3,CRIMINAL DAMAGE,119
2015-05,21,THEFT,176
2015-05,21,BATTERY,97
2015-05,21,CRIMINAL DAMAGE,76
2015-06,OH,THEFT,37
2015-06,OH,BATTERY,13
2015-06,OH,CRIMINAL DAMAGE,1
2015-06,16,THEFT,134
2015-06,16,BATTERY,135
2015-06,16,CRIMINAL DAMAGE,88
2015-06,17,THEFT,175
2015-06,17,BATTERY,107
2015-06,17,CRIMINAL DAMAGE,108
2015-06,25,THEFT,200
2015-06,25,BATTERY,262
2015-06,25,CRIMINAL DAMAGE,121
2015-06,14,THEFT,218
2015-06,14,BATTERY,113
2015-06,14,CRIMINAL DAMAGE,89
2015-06,24,THEFT,115
2015-06,24,BATTERY,105
2015-06,24,CRIMINAL DAMAGE,69
2015-06,20,THEFT,90
2015-06,20,BATTERY,57
2015-06,20,CRIMINAL DAMAGE,30
2015-06,18,THEFT,454
2015-06,18,BATTERY,104
2015-06,18,CRIMINAL DAMAGE,72
2015-06,19,THEFT,192
2015-06,19,BATTERY,64
2015-06,19,CRIMINAL DAMAGE,64
2015-06,23,THEFT,176
2015-06,23,BATTERY,123
2015-06,23,CRIMINAL DAMAGE,38
2015-06,1,THEFT,439
2015-06,1,BATTERY,87
2015-06,1,CRIMINAL DAMAGE,44
2015-06,12,THEFT,170
2015-06,12,BATTERY,109
2015-06,12,CRIMINAL DAMAGE,70
2015-06,10,THEFT,147
2015-06,10,BATTERY,215
2015-06,10,CRIMINAL DAMAGE,119
2015-06,13,THEFT,160
2015-06,13,BATTERY,109
2015-06,13,CRIMINAL DAMAGE,69
2015-06,11,THEFT,147
2015-06,11,BATTERY,361
2015-06,11,CRIMINAL DAMAGE,105
2015-06,15,THEFT,92
2015-06,15,BATTERY,233
2015-06,15,CRIMINAL DAMAGE,100
2015-06,8,THEFT,267
2015-06,8,BATTERY,264
2015-06,8,CRIMINAL DAMAGE,205
2015-06,4,THEFT,267
2015-06,4,BATTERY,309
2015-06,4,CRIMINAL DAMAGE,170
2015-06,5,THEFT,140
2015-06,5,BATTERY,214
2015-06,5,CRIMINAL DAMAGE,104
2015-06,6,THEFT,270
2015-06,6,BATTERY,318
2015-06,6,CRIMINAL DAMAGE,145
2015-06,22,THEFT,196
2015-06,22,BATTERY,165
2015-06,22,CRIMINAL DAMAGE,89
2015-06,9,THEFT,233
2015-06,9,BATTERY,240
2015-06,9,CRIMINAL DAMAGE,147
2015-06,7,THEFT,146
2015-06,7,BATTERY,347
2015-06,7,CRIMINAL DAMAGE,147
2015-06,2,THEFT,91
2015-06,2,BATTERY,147
2015-06,2,CRIMINAL DAMAGE,61
2015-06,3,THEFT,204
2015-06,3,BATTERY,263
2015-06,3,CRIMINAL DAMAGE,135
2015-06,21,THEFT,159
2015-06,21,BATTERY,84
2015-06,21,CRIMINAL DAMAGE,61
2015-07,OH,THEFT,44
2015-07,OH,BATTERY,8
2015-07,OH,CRIMINAL DAMAGE,3
2015-07,16,THEFT,172
2015-07,16,BATTERY,127
2015-07,16,CRIMINAL DAMAGE,118
2015-07,17,THEFT,202
2015-07,17,BATTERY,96
2015-07,17,CRIMINAL DAMAGE,85
2015-07,25,THEFT,211
2015-07,25,BATTERY,276
2015-07,25,CRIMINAL DAMAGE,162
2015-07,14,THEFT,242
2015-07,14,BATTERY,130
2015-07,14,CRIMINAL DAMAGE,104
2015-07,24,THEFT,151
2015-07,24,BATTERY,126
2015-07,24,CRIMINAL DAMAGE,85
2015-07,20,THEFT,102
2015-07,20,BATTERY,65
2015-07,20,CRIMINAL DAMAGE,37
2015-07,18,THEFT,518
2015-07,18,BATTERY,102
2015-07,18,CRIMINAL DAMAGE,96
2015-07,19,THEFT,203
2015-07,19,BATTERY,45
2015-07,19,CRIMINAL DAMAGE,60
2015-07,23,THEFT,186
2015-07,23,BATTERY,87
2015-07,23,CRIMINAL DAMAGE,51
2015-07,1,THEFT,512
2015-07,1,BATTERY,116
2015-07,1,CRIMINAL DAMAGE,49
2015-07,12,THEFT,166
2015-07,12,BATTERY,94
2015-07,12,CRIMINAL DAMAGE,62
2015-07,10,THEFT,122
2015-07,10,BATTERY,262
2015-07,10,CRIMINAL DAMAGE,132
2015-07,13,THEFT,171
2015-07,13,BATTERY,93
2015-07,13,CRIMINAL DAMAGE,78
2015-07,11,THEFT,185
2015-07,11,BATTERY,353
2015-07,11,CRIMINAL DAMAGE,161
2015-07,15,THEFT,135
2015-07,15,BATTERY,253
2015-07,15,CRIMINAL DAMAGE,105
2015-07,8,THEFT,235
2015-07,8,BATTERY,254
2015-07,8,CRIMINAL DAMAGE,220
2015-07,4,THEFT,268
2015-07,4,BATTERY,325
2015-07,4,CRIMINAL DAMAGE,200
2015-07,5,THEFT,168
2015-07,5,BATTERY,245
2015-07,5,CRIMINAL DAMAGE,157
2015-07,6,THEFT,251
2015-07,6,BATTERY,319
2015-07,6,CRIMINAL DAMAGE,170
2015-07,22,THEFT,129
2015-07,22,BATTERY,139
2015-07,22,CRIMINAL DAMAGE,78
2015-07,9,THEFT,232
2015-07,9,BATTERY,212
2015-07,9,CRIMINAL DAMAGE,159
2015-07,7,THEFT,196
2015-07,7,BATTERY,314
2015-07,7,CRIMINAL DAMAGE,153
2015-07,2,THEFT,109
2015-07,2,BATTERY,133
2015-07,2,CRIMINAL DAMAGE,56
2015-07,3,THEFT,194
2015-07,3,BATTERY,258
2015-07,3,CRIMINAL DAMAGE,142
2015-07,21,THEFT,189
2015-07,21,BATTERY,123
2015-07,21,CRIMINAL DAMAGE,85
2015-08,OH,THEFT,41
2015-08,OH,BATTERY,15
2015-08,OH,CRIMINAL DAMAGE,5
2015-08,16,THEFT,173
2015-08,16,BATTERY,114
2015-08,16,CRIMINAL DAMAGE,119
2015-08,17,THEFT,154
2015-08,17,BATTERY,127
2015-08,17,CRIMINAL DAMAGE,81
2015-08,25,THEFT,248
2015-08,25,BATTERY,224
2015-08,25,CRIMINAL DAMAGE,138
2015-08,14,THEFT,311
2015-08,14,BATTERY,125
2015-08,14,CRIMINAL DAMAGE,102
2015-08,24,THEFT,153
2015-08,24,BATTERY,119
2015-08,24,CRIMINAL DAMAGE,68
2015-08,20,THEFT,130
2015-08,20,BATTERY,82
2015-08,20,CRIMINAL DAMAGE,38
2015-08,18,THEFT,522
2015-08,18,BATTERY,118
2015-08,18,CRIMINAL DAMAGE,63
2015-08,19,THEFT,221
2015-08,19,BATTERY,68
2015-08,19,CRIMINAL DAMAGE,57
2015-08,23,THEFT,196
2015-08,23,BATTERY,125
2015-08,23,CRIMINAL DAMAGE,39
2015-08,1,THEFT,548
2015-08,1,BATTERY,89
2015-08,1,CRIMINAL DAMAGE,40
2015-08,12,THEFT,178
2015-08,12,BATTERY,94
2015-08,12,CRIMINAL DAMAGE,76
2015-08,10,THEFT,156
2015-08,10,BATTERY,245
2015-08,10,CRIMINAL DAMAGE,99
2015-08,13,THEFT,210
2015-08,13,BATTERY,92
2015-08,13,CRIMINAL DAMAGE,62
2015-08,11,THEFT,193
2015-08,11,BATTERY,347
2015-08,11,CRIMINAL DAMAGE,145
2015-08,15,THEFT,111
2015-08,15,BATTERY,235
2015-08,15,CRIMINAL DAMAGE,109
2015-08,8,THEFT,245
2015-08,8,BATTERY,260
2015-08,8,CRIMINAL DAMAGE,186
2015-08,4,THEFT,224
2015-08,4,BATTERY,350
2015-08,4,CRIMINAL DAMAGE,186
2015-08,5,THEFT,171
2015-08,5,BATTERY,241
2015-08,5,CRIMINAL DAMAGE,141
2015-08,6,THEFT,272
2015-08,6,BATTERY,314
2015-08,6,CRIMINAL DAMAGE,152
2015-08,22,THEFT,178
2015-08,22,BATTERY,129
2015-08,22,CRIMINAL DAMAGE,96
2015-08,9,THEFT,205
2015-08,9,BATTERY,239
2015-08,9,CRIMINAL DAMAGE,136
2015-08,7,THEFT,194
2015-08,7,BATTERY,338
2015-08,7,CRIMINAL DAMAGE,184
2015-08,2,THEFT,105
2015-08,2,BATTERY,139
2015-08,2,CRIMINAL DAMAGE,92
2015-08,3,THEFT,201
2015-08,3,BATTERY,287
2015-08,3,CRIMINAL DAMAGE,182
2015-08,21,THEFT,184
2015-08,21,BATTERY,87
2015-08,21,CRIMINAL DAMAGE,75
2015-09,OH,THEFT,34
2015-09,OH,BATTERY,7
2015-09,OH,CRIMINAL DAMAGE,5
2015-09,16,THEFT,168
2015-09,16,BATTERY,107
2015-09,16,CRIMINAL DAMAGE,96
2015-09,17,THEFT,159
2015-09,17,BATTERY,123
2015-09,17,CRIMINAL DAMAGE,99
2015-09,25,THEFT,233
2015-09,25,BATTERY,231
2015-09,25,CRIMINAL DAMAGE,128
2015-09,14,THEFT,306
2015-09,14,BATTERY,114
2015-09,14,CRIMINAL DAMAGE,94
2015-09,24,THEFT,129
2015-09,24,BATTERY,115
2015-09,24,CRIMINAL DAMAGE,79
2015-09,20,THEFT,115
2015-09,20,BATTERY,56
2015-09,20,CRIMINAL DAMAGE,53
2015-09,18,THEFT,423
2015-09,18,BATTERY,94
2015-09,18,CRIMINAL DAMAGE,65
2015-09,19,THEFT,189
2015-09,19,BATTERY,53
2015-09,19,CRIMINAL DAMAGE,58
2015-09,23,THEFT,233
2015-09,23,BATTERY,107
2015-09,23,CRIMINAL DAMAGE,53
2015-09,1,THEFT,474
2015-09,1,BATTERY,75
2015-09,1,CRIMINAL DAMAGE,38
2015-09,12,THEFT,164
2015-09,12,BATTERY,96
2015-09,12,CRIMINAL DAMAGE,68
2015-09,10,THEFT,154
2015-09,10,BATTERY,232
2015-09,10,CRIMINAL DAMAGE,106
2015-09,13,THEFT,178
2015-09,13,BATTERY,91
